2013-05-14 17:00:35;61235876;SYNC;;;

2013-05-14 17:00:35;61235876;IMAGE;46;Target_MQT.bmp;2

2013-05-14 17:00:37;61237872;SYNC;;;

2013-05-14 17:00:37;61237888;IMAGE;47;LetterV.bmp;2

2013-05-14 17:00:38;61238964;BUTTON;BLUE;;

2013-05-14 17:00:39;61239885;SYNC;;;

2013-05-14 17:00:39;61239885;IMAGE;48;LetterM.bmp;2

2013-05-14 17:00:40;61240712;BUTTON;RED;;

2013-05-14 17:00:41;61241882;SYNC;;;

2013-05-14 17:00:41;61241882;IMAGE;49;LetterT.bmp;2

2013-05-14 17:00:42;61242802;BUTTON;RED;;

2013-05-14 17:00:43;61243878;SYNC;;;

2013-05-14 17:00:43;61243894;IMAGE;50;LetterR.bmp;2

2013-05-14 17:00:44;61244721;BUTTON;BLUE;;

2013-05-14 17:00:45;61245875;SYNC;;;

2013-05-14 17:00:45;61245891;IMAGE;51;LetterQ.bmp;2

2013-05-14 17:00:47;61247108;BUTTON;RED;;

2013-05-14 17:00:47;61247872;SYNC;;;

2013-05-14 17:00:47;61247903;IMAGE;52;LetterG.bmp;2

2013-05-14 17:00:48;61248839;BUTTON;BLUE;;

2013-05-14 17:00:49;61249884;SYNC;;;

2013-05-14 17:00:49;61249884;IMAGE;53;LetterH.bmp;2

2013-05-14 17:00:50;61250774;BUTTON;BLUE;;

2013-05-14 17:00:51;61251881;SYNC;;;

2013-05-14 17:00:51;61251928;IMAGE;54;LetterW.bmp;2

2013-05-14 17:00:52;61252770;BUTTON;BLUE;;

2013-05-14 17:00:53;61253878;SYNC;;;

2013-05-14 17:00:53;61253878;IMAGE;55;LetterM.bmp;2

2013-05-14 17:00:54;61254674;BUTTON;RED;;

2013-05-14 17:00:55;61255875;SYNC;;;

2013-05-14 17:00:55;61255890;IMAGE;56;LetterJ.bmp;2

2013-05-14 17:00:56;61256748;BUTTON;BLUE;;

2013-05-14 17:00:57;61257872;SYNC;;;

2013-05-14 17:00:57;61257887;IMAGE;57;LetterT.bmp;2

2013-05-14 17:00:58;61258589;BUTTON;RED;;

2013-05-14 17:00:59;61259884;SYNC;;;

2013-05-14 17:00:59;61259884;IMAGE;58;LetterS.bmp;2

2013-05-14 17:01:00;61260726;BUTTON;BLUE;;

2013-05-14 17:01:01;61261881;SYNC;;;

2013-05-14 17:01:01;61261881;IMAGE;59;LetterQ.bmp;2

2013-05-14 17:01:02;61262988;BUTTON;RED;;

2013-05-14 17:01:03;61263878;SYNC;;;

2013-05-14 17:01:03;61263878;IMAGE;60;Sterretje1.bmp;2

2013-05-14 17:01:05;61265874;SYNC;;;

2013-05-14 17:01:05;61265890;IMAGE;61;Sterretje2.bmp;2

2013-05-14 17:01:07;61267871;SYNC;;;

2013-05-14 17:01:07;61267934;IMAGE;62;Sterretje1.bmp;2

2013-05-14 17:01:09;61269884;SYNC;;;

2013-05-14 17:01:09;61269884;IMAGE;63;Sterretje2.bmp;2

2013-05-14 17:01:11;61271880;SYNC;;;

2013-05-14 17:01:11;61271880;IMAGE;64;Sterretje1.bmp;2

2013-05-14 17:01:13;61273877;SYNC;;;

2013-05-14 17:01:13;61273877;IMAGE;65;Sterretje2.bmp;2

2013-05-14 17:01:15;61275874;SYNC;;;

2013-05-14 17:01:15;61275890;IMAGE;66;Sterretje1.bmp;2

2013-05-14 17:01:17;61277871;SYNC;;;

2013-05-14 17:01:17;61277902;IMAGE;67;Sterretje2.bmp;2

2013-05-14 17:01:19;61279883;SYNC;;;

2013-05-14 17:01:19;61279883;IMAGE;68;Sterretje1.bmp;2

2013-05-14 17:01:21;61281880;SYNC;;;

2013-05-14 17:01:21;61281880;IMAGE;69;Sterretje2.bmp;2

2013-05-14 17:01:23;61283877;SYNC;;;

2013-05-14 17:01:23;61283877;IMAGE;70;Sterretje1.bmp;2

2013-05-14 17:01:25;61285874;SYNC;;;

2013-05-14 17:01:25;61285889;IMAGE;71;Sterretje2.bmp;2

2013-05-14 17:01:27;61287886;SYNC;;;

2013-05-14 17:01:27;61287886;IMAGE;72;Sterretje1.bmp;2

2013-05-14 17:01:29;61289883;SYNC;;;

2013-05-14 17:01:29;61289883;IMAGE;73;Sterretje2.bmp;2

2013-05-14 17:01:31;61291880;SYNC;;;

2013-05-14 17:01:31;61291895;IMAGE;74;Sterretje1.bmp;2

2013-05-14 17:01:33;61293876;SYNC;;;

2013-05-14 17:01:33;61293876;IMAGE;75;Target_GZW.bmp;2

2013-05-14 17:01:35;61295873;SYNC;;;

2013-05-14 17:01:35;61295889;IMAGE;76;Target_GZW.bmp;2

2013-05-14 17:01:37;61297886;SYNC;;;

2013-05-14 17:01:37;61297886;IMAGE;77;LetterT.bmp;2

2013-05-14 17:01:38;61298868;BUTTON;BLUE;;

2013-05-14 17:01:39;61299882;SYNC;;;

2013-05-14 17:01:39;61299898;IMAGE;78;LetterW.bmp;2

2013-05-14 17:01:40;61300647;BUTTON;RED;;

2013-05-14 17:01:41;61301879;SYNC;;;

2013-05-14 17:01:41;61301879;IMAGE;79;LetterG.bmp;2

2013-05-14 17:01:42;61302737;BUTTON;RED;;

2013-05-14 17:01:43;61303876;SYNC;;;

2013-05-14 17:01:43;61303876;IMAGE;80;LetterM.bmp;2

2013-05-14 17:01:44;61304843;BUTTON;BLUE;;

2013-05-14 17:01:45;61305873;SYNC;;;

2013-05-14 17:01:45;61305888;IMAGE;81;LetterX.bmp;2

2013-05-14 17:01:46;61306762;BUTTON;BLUE;;

2013-05-14 17:01:47;61307885;SYNC;;;

2013-05-14 17:01:47;61307885;IMAGE;82;LetterL.bmp;2

2013-05-14 17:01:48;61308852;BUTTON;BLUE;;

2013-05-14 17:01:49;61309882;SYNC;;;

2013-05-14 17:01:49;61309882;IMAGE;83;LetterM.bmp;2

2013-05-14 17:01:51;61311099;BUTTON;BLUE;;

2013-05-14 17:01:51;61311879;SYNC;;;

2013-05-14 17:01:51;61311894;IMAGE;84;LetterW.bmp;2

2013-05-14 17:01:53;61313018;BUTTON;RED;;

2013-05-14 17:01:53;61313876;SYNC;;;

2013-05-14 17:01:53;61313876;IMAGE;85;LetterG.bmp;2

2013-05-14 17:01:54;61314765;BUTTON;RED;;

2013-05-14 17:01:55;61315873;SYNC;;;

2013-05-14 17:01:55;61315888;IMAGE;86;LetterZ.bmp;2

2013-05-14 17:01:56;61316575;BUTTON;RED;;

2013-05-14 17:01:57;61317885;SYNC;;;

2013-05-14 17:01:57;61317885;IMAGE;87;LetterK.bmp;2

2013-05-14 17:01:58;61318665;BUTTON;BLUE;;

2013-05-14 17:01:59;61319882;SYNC;;;

2013-05-14 17:01:59;61319897;IMAGE;88;LetterB.bmp;2

2013-05-14 17:02:00;61320709;BUTTON;BLUE;;

2013-05-14 17:02:01;61321879;SYNC;;;

2013-05-14 17:02:01;61321879;IMAGE;89;LetterG.bmp;2

2013-05-14 17:02:03;61323002;BUTTON;RED;;

2013-05-14 17:02:03;61323875;SYNC;;;

2013-05-14 17:02:03;61323891;IMAGE;90;Sterretje1.bmp;2

2013-05-14 17:02:05;61325872;SYNC;;;

2013-05-14 17:02:05;61325888;IMAGE;91;Sterretje2.bmp;2

2013-05-14 17:02:07;61327885;SYNC;;;

2013-05-14 17:02:07;61327885;IMAGE;92;Sterretje1.bmp;2

2013-05-14 17:02:09;61329881;SYNC;;;

2013-05-14 17:02:09;61329881;IMAGE;93;Sterretje2.bmp;2

2013-05-14 17:02:11;61331878;SYNC;;;

2013-05-14 17:02:11;61331878;IMAGE;94;Sterretje1.bmp;2

2013-05-14 17:02:13;61333875;SYNC;;;

2013-05-14 17:02:13;61333891;IMAGE;95;Sterretje2.bmp;2

2013-05-14 17:02:15;61335872;SYNC;;;

2013-05-14 17:02:15;61335887;IMAGE;96;Sterretje1.bmp;2

2013-05-14 17:02:17;61337884;SYNC;;;

2013-05-14 17:02:17;61337884;IMAGE;97;Sterretje2.bmp;2

2013-05-14 17:02:19;61339881;SYNC;;;

2013-05-14 17:02:19;61339881;IMAGE;98;Sterretje1.bmp;2

2013-05-14 17:02:21;61341878;SYNC;;;

2013-05-14 17:02:21;61341878;IMAGE;99;Sterretje2.bmp;2

2013-05-14 17:02:23;61343875;SYNC;;;

2013-05-14 17:02:23;61343890;IMAGE;100;Sterretje1.bmp;2

2013-05-14 17:02:25;61345871;SYNC;;;

2013-05-14 17:02:25;61345903;IMAGE;101;Sterretje2.bmp;2

2013-05-14 17:02:27;61347884;SYNC;;;

2013-05-14 17:02:27;61347884;IMAGE;102;Sterretje1.bmp;2

2013-05-14 17:02:29;61349881;SYNC;;;

2013-05-14 17:02:29;61349896;IMAGE;103;Sterretje2.bmp;2

2013-05-14 17:02:31;61351877;SYNC;;;

2013-05-14 17:02:31;61351877;IMAGE;104;Sterretje1.bmp;2

2013-05-14 17:02:33;61353874;SYNC;;;

2013-05-14 17:02:33;61353890;IMAGE;105;Target_HL.bmp;2

2013-05-14 17:02:35;61355871;SYNC;;;

2013-05-14 17:02:35;61355887;IMAGE;106;Target_HL.bmp;2

2013-05-14 17:02:37;61357883;SYNC;;;

2013-05-14 17:02:37;61357899;IMAGE;107;LetterL.bmp;2

2013-05-14 17:02:39;61359163;BUTTON;RED;;

2013-05-14 17:02:39;61359880;SYNC;;;

2013-05-14 17:02:39;61359896;IMAGE;108;LetterF.bmp;2

2013-05-14 17:02:40;61360785;BUTTON;BLUE;;

2013-05-14 17:02:41;61361877;SYNC;;;

2013-05-14 17:02:41;61361877;IMAGE;109;LetterB.bmp;2

2013-05-14 17:02:42;61362626;BUTTON;BLUE;;

2013-05-14 17:02:43;61363874;SYNC;;;

2013-05-14 17:02:43;61363889;IMAGE;110;LetterL.bmp;2

2013-05-14 17:02:44;61364841;BUTTON;RED;;

2013-05-14 17:02:45;61365886;SYNC;;;

2013-05-14 17:02:45;61365886;IMAGE;111;LetterH.bmp;2

2013-05-14 17:02:46;61366744;BUTTON;RED;;

2013-05-14 17:02:47;61367883;SYNC;;;

2013-05-14 17:02:47;61367883;IMAGE;112;LetterS.bmp;2

2013-05-14 17:02:48;61368741;BUTTON;BLUE;;

2013-05-14 17:02:49;61369880;SYNC;;;

2013-05-14 17:02:49;61369880;IMAGE;113;LetterT.bmp;2

2013-05-14 17:02:50;61370753;BUTTON;BLUE;;

2013-05-14 17:02:51;61371877;SYNC;;;

2013-05-14 17:02:51;61371892;IMAGE;114;LetterD.bmp;2

2013-05-14 17:02:52;61372688;BUTTON;BLUE;;

2013-05-14 17:02:53;61373873;SYNC;;;

2013-05-14 17:02:53;61373889;IMAGE;115;LetterH.bmp;2

2013-05-14 17:02:54;61374685;BUTTON;RED;;

2013-05-14 17:02:55;61375886;SYNC;;;

2013-05-14 17:02:55;61375886;IMAGE;116;LetterJ.bmp;2

2013-05-14 17:02:56;61376666;BUTTON;BLUE;;

2013-05-14 17:02:57;61377883;SYNC;;;

2013-05-14 17:02:57;61377883;IMAGE;117;LetterH.bmp;2

2013-05-14 17:02:58;61378694;BUTTON;BLUE;;

2013-05-14 17:02:59;61379287;BUTTON;RED;;

2013-05-14 17:02:59;61379879;SYNC;;;

2013-05-14 17:02:59;61379879;IMAGE;118;LetterL.bmp;2

2013-05-14 17:03:00;61380769;BUTTON;RED;;

2013-05-14 17:03:01;61381876;SYNC;;;

2013-05-14 17:03:01;61381876;IMAGE;119;LetterG.bmp;2

2013-05-14 17:03:02;61382656;BUTTON;BLUE;;

2013-05-14 17:03:03;61383873;SYNC;;;

2013-05-14 17:03:03;61383889;IMAGE;120;Sterretje1.bmp;2

2013-05-14 17:03:05;61385885;SYNC;;;

2013-05-14 17:03:05;61385885;IMAGE;121;Sterretje2.bmp;2

2013-05-14 17:03:07;61387882;SYNC;;;

2013-05-14 17:03:07;61387882;IMAGE;122;Sterretje1.bmp;2

2013-05-14 17:03:09;61389879;SYNC;;;

2013-05-14 17:03:09;61389879;IMAGE;123;Sterretje2.bmp;2

2013-05-14 17:03:11;61391876;SYNC;;;

2013-05-14 17:03:11;61391891;IMAGE;124;Sterretje1.bmp;2

2013-05-14 17:03:13;61393873;SYNC;;;

2013-05-14 17:03:13;61393888;IMAGE;125;Sterretje2.bmp;2

2013-05-14 17:03:15;61395885;SYNC;;;

2013-05-14 17:03:15;61395885;IMAGE;126;Sterretje1.bmp;2

2013-05-14 17:03:17;61397882;SYNC;;;

2013-05-14 17:03:17;61397882;IMAGE;127;Sterretje2.bmp;2

2013-05-14 17:03:19;61399879;SYNC;;;

2013-05-14 17:03:19;61399879;IMAGE;128;Sterretje1.bmp;2

2013-05-14 17:03:21;61401875;SYNC;;;

2013-05-14 17:03:21;61401891;IMAGE;129;Sterretje2.bmp;2

2013-05-14 17:03:23;61403872;SYNC;;;

2013-05-14 17:03:23;61403888;IMAGE;130;Sterretje1.bmp;2

2013-05-14 17:03:25;61405885;SYNC;;;

2013-05-14 17:03:25;61405885;IMAGE;131;Sterretje2.bmp;2

2013-05-14 17:03:27;61407881;SYNC;;;

2013-05-14 17:03:27;61407897;IMAGE;132;Sterretje1.bmp;2

2013-05-14 17:03:29;61409878;SYNC;;;

2013-05-14 17:03:29;61409878;IMAGE;133;Sterretje2.bmp;2

2013-05-14 17:03:31;61411875;SYNC;;;

2013-05-14 17:03:31;61411891;IMAGE;134;Sterretje1.bmp;2

2013-05-14 17:03:33;61413872;SYNC;;;

2013-05-14 17:03:33;61413887;IMAGE;135;Target_MZ.bmp;2

2013-05-14 17:03:35;61415884;SYNC;;;

2013-05-14 17:03:35;61415900;IMAGE;136;Target_MZ.bmp;2

2013-05-14 17:03:37;61417881;SYNC;;;

2013-05-14 17:03:37;61417881;IMAGE;137;LetterM.bmp;2

2013-05-14 17:03:38;61418848;BUTTON;RED;;

2013-05-14 17:03:39;61419878;SYNC;;;

2013-05-14 17:03:39;61419878;IMAGE;138;LetterN.bmp;2

2013-05-14 17:03:40;61420814;BUTTON;BLUE;;

2013-05-14 17:03:41;61421875;SYNC;;;

2013-05-14 17:03:41;61421890;IMAGE;139;LetterZ.bmp;2

2013-05-14 17:03:42;61422920;BUTTON;RED;;

2013-05-14 17:03:43;61423871;SYNC;;;

2013-05-14 17:03:43;61423903;IMAGE;140;LetterM.bmp;2

2013-05-14 17:03:44;61424651;BUTTON;RED;;

2013-05-14 17:03:45;61425884;SYNC;;;

2013-05-14 17:03:45;61425899;IMAGE;141;LetterZ.bmp;2

2013-05-14 17:03:46;61426601;BUTTON;RED;;

2013-05-14 17:03:47;61427881;SYNC;;;

2013-05-14 17:03:47;61427896;IMAGE;142;LetterB.bmp;2

2013-05-14 17:03:48;61428723;BUTTON;BLUE;;

2013-05-14 17:03:49;61429878;SYNC;;;

2013-05-14 17:03:49;61429878;IMAGE;143;LetterV.bmp;2

2013-05-14 17:03:50;61430658;BUTTON;BLUE;;

2013-05-14 17:03:51;61431874;SYNC;;;

2013-05-14 17:03:51;61431890;IMAGE;144;LetterH.bmp;2

2013-05-14 17:03:52;61432701;BUTTON;BLUE;;

2013-05-14 17:03:53;61433871;SYNC;;;

2013-05-14 17:03:53;61433887;IMAGE;145;LetterZ.bmp;2

2013-05-14 17:03:54;61434807;BUTTON;RED;;

2013-05-14 17:03:55;61435884;SYNC;;;

2013-05-14 17:03:55;61435884;IMAGE;146;LetterJ.bmp;2

2013-05-14 17:03:56;61436679;BUTTON;BLUE;;

2013-05-14 17:03:57;61437880;SYNC;;;

2013-05-14 17:03:57;61437880;IMAGE;147;LetterM.bmp;2

2013-05-14 17:03:58;61438442;BUTTON;RED;;

2013-05-14 17:03:59;61439877;SYNC;;;

2013-05-14 17:03:59;61439893;IMAGE;148;LetterL.bmp;2

2013-05-14 17:04:00;61440720;BUTTON;BLUE;;

2013-05-14 17:04:01;61441874;SYNC;;;

2013-05-14 17:04:01;61441890;IMAGE;149;LetterN.bmp;2

2013-05-14 17:04:02;61442826;BUTTON;BLUE;;

2013-05-14 17:04:03;61443871;SYNC;;;

2013-05-14 17:04:03;61443886;IMAGE;150;Sterretje1.bmp;2

2013-05-14 17:04:05;61445883;SYNC;;;

2013-05-14 17:04:05;61445899;IMAGE;151;Sterretje2.bmp;2

2013-05-14 17:04:07;61447880;SYNC;;;

2013-05-14 17:04:07;61447896;IMAGE;152;Sterretje1.bmp;2

2013-05-14 17:04:09;61449877;SYNC;;;

2013-05-14 17:04:09;61449877;IMAGE;153;Sterretje2.bmp;2

2013-05-14 17:04:11;61451874;SYNC;;;

2013-05-14 17:04:11;61451889;IMAGE;154;Sterretje1.bmp;2

2013-05-14 17:04:13;61453886;SYNC;;;

2013-05-14 17:04:13;61453886;IMAGE;155;Sterretje2.bmp;2

2013-05-14 17:04:15;61455883;SYNC;;;

2013-05-14 17:04:15;61455898;IMAGE;156;Sterretje1.bmp;2

2013-05-14 17:04:17;61457880;SYNC;;;

2013-05-14 17:04:17;61457880;IMAGE;157;Sterretje2.bmp;2

2013-05-14 17:04:19;61459876;SYNC;;;

2013-05-14 17:04:19;61459876;IMAGE;158;Sterretje1.bmp;2

2013-05-14 17:04:21;61461873;SYNC;;;

2013-05-14 17:04:21;61461889;IMAGE;159;Sterretje2.bmp;2

2013-05-14 17:04:23;61463886;SYNC;;;

2013-05-14 17:04:23;61463901;IMAGE;160;Sterretje1.bmp;2

2013-05-14 17:04:25;61465882;SYNC;;;

2013-05-14 17:04:25;61465898;IMAGE;161;Sterretje2.bmp;2

2013-05-14 17:04:27;61467879;SYNC;;;

2013-05-14 17:04:27;61467879;IMAGE;162;Sterretje1.bmp;2

2013-05-14 17:04:29;61469876;SYNC;;;

2013-05-14 17:04:29;61469892;IMAGE;163;Sterretje2.bmp;2

2013-05-14 17:04:31;61471873;SYNC;;;

2013-05-14 17:04:31;61471888;IMAGE;164;Sterretje1.bmp;2

2013-05-14 17:04:33;61473885;SYNC;;;

2013-05-14 17:04:33;61473885;IMAGE;165;Target_DFH.bmp;2

2013-05-14 17:04:35;61475882;SYNC;;;

2013-05-14 17:04:35;61475898;IMAGE;166;Target_DFH.bmp;2

2013-05-14 17:04:37;61477879;SYNC;;;

2013-05-14 17:04:37;61477894;IMAGE;167;LetterR.bmp;2

2013-05-14 17:04:38;61478799;BUTTON;BLUE;;

2013-05-14 17:04:39;61479876;SYNC;;;

2013-05-14 17:04:39;61479891;IMAGE;168;LetterC.bmp;2

2013-05-14 17:04:40;61480656;BUTTON;BLUE;;

2013-05-14 17:04:41;61481872;SYNC;;;

2013-05-14 17:04:41;61481888;IMAGE;169;LetterT.bmp;2

2013-05-14 17:04:42;61482715;BUTTON;BLUE;;

2013-05-14 17:04:43;61483885;SYNC;;;

2013-05-14 17:04:43;61483885;IMAGE;170;LetterM.bmp;2

2013-05-14 17:04:44;61484696;BUTTON;BLUE;;

2013-05-14 17:04:45;61485882;SYNC;;;

2013-05-14 17:04:45;61485897;IMAGE;171;LetterH.bmp;2

2013-05-14 17:04:46;61486818;BUTTON;RED;;

2013-05-14 17:04:47;61487878;SYNC;;;

2013-05-14 17:04:47;61487894;IMAGE;172;LetterR.bmp;2

2013-05-14 17:04:48;61488705;BUTTON;BLUE;;

2013-05-14 17:04:49;61489875;SYNC;;;

2013-05-14 17:04:49;61489891;IMAGE;173;LetterT.bmp;2

2013-05-14 17:04:50;61490889;BUTTON;BLUE;;

2013-05-14 17:04:51;61491872;SYNC;;;

2013-05-14 17:04:51;61491888;IMAGE;174;LetterD.bmp;2

2013-05-14 17:04:52;61492714;BUTTON;RED;;

2013-05-14 17:04:53;61493884;SYNC;;;

2013-05-14 17:04:53;61493884;IMAGE;175;LetterF.bmp;2

2013-05-14 17:04:54;61494493;BUTTON;RED;;

2013-05-14 17:04:55;61495881;SYNC;;;

2013-05-14 17:04:55;61495897;IMAGE;176;LetterT.bmp;2

2013-05-14 17:04:56;61496646;BUTTON;BLUE;;

2013-05-14 17:04:57;61497878;SYNC;;;

2013-05-14 17:04:57;61497894;IMAGE;177;LetterH.bmp;2

2013-05-14 17:04:58;61498611;BUTTON;RED;;

2013-05-14 17:04:59;61499875;SYNC;;;

2013-05-14 17:04:59;61499890;IMAGE;178;LetterN.bmp;2

2013-05-14 17:05:00;61500702;BUTTON;BLUE;;

